Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
104,149,15.8,19.6,0,-2.473,-1.367,-0.962,-0.621,0.013,-0.432,-0.717
104,150,13.3,16.5,0,-2.05,-1.196,-0.864,-0.52,0.113,-0.337,-0.613
104,151,11.6,14.6,0,-1.747,-1.041,-0.761,-0.459,0.175,-0.276,-0.524
104,152,8.1,11.8,0,-1.111,-0.726,-0.567,-0.315,0.321,-0.129,-0.319
104,153,10.7,14.8,0,-1.687,-1.014,-0.689,-0.458,0.181,-0.265,-0.491
104,154,14,17.8,0.963,-2.288,-1.342,-0.645,-0.551,-0.004,-0.423,-0.742
104,155,66.8,75.5,0,-10.972,-5.619,-3.701,-2.652,-2.184,-2.529,-3.667
104,156,55.2,59.9,0,-8.809,-4.638,-3.155,-2.272,-1.687,-2.045,-2.965
104,157,55.2,56.6,0,-8.618,-4.343,-2.796,-1.936,-1.469,-1.813,-2.696
104,158,52.4,52.4,0,-7.664,-4.239,-2.728,-1.91,-1.442,-1.788,-2.649
104,159,57.1,58.9,0,-7.922,-4.625,-3.001,-2.123,-1.657,-2.001,-2.949
104,160,53,55.1,0,-7.827,-4.317,-2.804,-1.964,-1.502,-1.841,-2.73
104,161,48,49.8,0,-7.572,-4.055,-2.64,-1.821,-1.356,-1.7,-2.539
104,162,46.8,48.9,0,-6.581,-3.826,-2.52,-1.698,-1.231,-1.577,-2.375
104,163,46.3,51.8,0,-7.155,-3.859,-2.531,-1.726,-1.234,-1.582,-2.376
104,164,43.1,48.5,0,-6.308,-3.692,-2.488,-1.725,-1.13,-1.498,-2.255
104,165,43.3,53.2,0,-7.102,-4.009,-2.71,-1.895,-1.296,-1.664,-2.462
104,166,41.2,43.1,0,-6.899,-3.533,-2.304,-1.531,-1.064,-1.409,-2.148
104,167,37.9,39.7,0,-6.271,-3.228,-2.106,-1.365,-0.898,-1.243,-1.927
104,168,44,47.4,0,-7.198,-3.703,-2.429,-1.589,-1.124,-1.467,-2.231
104,169,41.3,42.6,0,-5.275,-3.419,-2.291,-1.474,-1.014,-1.361,-2.088
104,170,32.2,34.5,0,-4.344,-2.691,-1.666,-1.234,-0.64,-1.017,-1.599
104,171,27.1,32,0,-4.106,-2.348,-1.386,-1.064,-0.464,-0.837,-1.338
104,172,28.2,34.4,0,-5.094,-2.806,-1.974,-1.202,-0.583,-0.959,-1.526
104,173,34.1,40.2,0,-6.044,-3.146,-1.949,-1.433,-0.827,-1.202,-1.845
104,174,34.5,37.3,0.011,-5.288,-2.857,-1.721,-1.319,-0.722,-1.097,-1.706
104,175,30.7,32.1,0,-5.152,-2.665,-1.593,-1.202,-0.607,-0.977,-1.544
104,176,38.2,44.8,0,-6.123,-3.269,-2.002,-1.498,-0.904,-1.274,-1.947
104,177,53.3,62.2,0,-8.002,-4.742,-3.186,-2.228,-1.667,-2.028,-2.972
104,178,46.9,58.7,0,-7.912,-4.328,-2.925,-2.033,-1.444,-1.808,-2.677
104,179,33.6,39.1,0,-5.623,-2.961,-1.977,-1.331,-0.736,-1.105,-1.72
104,180,37.4,46.9,0,-6.264,-3.428,-2.235,-1.528,-0.927,-1.315,-1.976
104,181,39.2,50.7,0,-6.55,-3.703,-2.329,-1.641,-1.041,-1.422,-2.139
104,182,39.7,58,0,-7.545,-4.115,-2.631,-1.771,-1.158,-1.574,-2.299
104,183,30,45.3,0,-6.432,-3.633,-2.654,-1.474,-0.845,-1.285,-1.894
104,184,22.9,27.1,0,-3.893,-2.136,-1.481,-1.003,-0.377,-0.816,-1.235
104,185,20.5,23.2,0,-3.105,-1.759,-1.223,-0.816,-0.19,-0.634,-1.009
104,186,23.1,25.6,0,-3.77,-2.029,-1.384,-0.929,-0.304,-0.745,-1.167
104,187,22,27.3,0,-3.653,-2.008,-1.398,-0.903,-0.273,-0.727,-1.167
104,188,19.7,26.2,0,-3.288,-1.798,-1.223,-0.831,-0.215,-0.643,-1.023
104,189,28.7,40.3,0.098,-4.976,-2.786,-1.818,-1.348,-0.731,-1.165,-1.698
104,190,21.4,26.1,1.107,-3.598,-1.86,-0.96,-0.788,-0.336,-0.701,-1.103
104,191,20.4,22.6,0.385,-3.043,-1.698,-0.883,-0.701,-0.199,-0.6,-0.993
104,192,17,19.6,0,-2.687,-1.501,-1.049,-0.684,-0.057,-0.502,-0.833
104,193,44.3,59.4,0,-5.415,-2.915,-1.962,-1.412,-0.789,-1.228,-1.816
104,194,48.8,53.3,0,-9.641,-4.877,-3.208,-2.115,-1.484,-1.926,-2.761
104,195,38.5,40.3,0,-7.012,-3.538,-2.315,-1.727,-1.097,-1.538,-2.232
104,196,49.2,53,0,-6.771,-3.534,-2.355,-1.755,-1.14,-1.564,-2.263
104,197,37.1,42,0,-6.271,-3.274,-2.217,-1.515,-0.886,-1.328,-1.952
104,198,29.4,31.2,0,-4.699,-2.493,-1.662,-1.175,-0.544,-1.002,-1.522
104,199,61.7,68.7,0,-9.933,-5.04,-3.322,-2.506,-1.88,-2.319,-3.284
104,200,55.5,73.3,0,-8.294,-4.483,-2.86,-2.151,-1.533,-1.928,-2.833
104,201,75.1,98.6,0,-15,-7.593,-5.04,-3.511,-2.914,-3.287,-4.67
104,202,68.4,88.2,0,-11.545,-5.909,-3.893,-2.706,-2.24,-2.585,-3.74
104,203,75.4,99.1,0,-13.6,-6.877,-4.564,-3.145,-2.548,-2.922,-4.176
104,204,98.4,121.5,0,-14.978,-7.602,-5.061,-3.517,-2.92,-3.294,-4.681
104,205,95.9,118.1,0,-16.126,-8.252,-5.501,-4.18,-3.542,-3.992,-5.552
104,206,92.9,108.3,0,-11.921,-6.102,-4.066,-3.064,-2.434,-2.876,-4.042
104,207,77.8,91.5,0,-13.441,-6.854,-4.554,-3.45,-2.821,-3.262,-4.564
104,208,63.8,75.4,0,-9.381,-4.847,-3.256,-2.419,-1.79,-2.231,-3.17
104,209,89.9,108.6,0,-14.786,-7.579,-5.059,-3.832,-3.204,-3.642,-5.071
104,210,70.3,71.3,0,-10.733,-5.292,-3.388,-2.628,-1.999,-2.44,-3.446
104,211,46.8,61.7,0,-8.788,-4.443,-2.919,-2.2,-1.571,-2.011,-2.869
104,212,64.7,63.7,0,-10.131,-4.987,-3.179,-2.466,-1.839,-2.278,-3.225
104,213,72.2,69.3,0,-11.434,-5.578,-3.531,-2.764,-2.135,-2.576,-3.629
104,214,56.6,60.2,0,-9.436,-4.786,-3.146,-2.33,-1.697,-2.142,-3.057
104,215,41.1,60.4,0,-7.202,-3.836,-2.434,-1.902,-1.273,-1.714,-2.473
104,216,5.1,10.6,0,0.518,0.11,-0.118,-0.036,0.931,0.19,0.033
104,217,42.2,48.6,0,-7.7,-4.06,-2.785,-1.898,-1.284,-1.643,-2.462
104,218,34.6,40.3,0,-4.28,-2.872,-2.181,-1.44,-0.833,-1.2,-1.863
104,219,33,39.5,0,-4.075,-2.728,-2.109,-1.39,-0.782,-1.15,-1.794
104,220,29.2,35.8,0,-3.813,-2.557,-1.945,-1.237,-0.627,-1,-1.589
104,221,26.9,32.9,0,-4.018,-2.599,-1.889,-1.152,-0.537,-0.915,-1.473
104,222,24.4,28.6,0,-3.629,-2.294,-1.73,-1.03,-0.417,-0.797,-1.309
104,223,17.7,22.7,0,-3.201,-1.945,-1.478,-0.752,-0.126,-0.561,-0.932
104,224,16.5,21.6,0,-2.069,-1.839,-1.668,-0.887,-0.267,-0.728,-1.168
104,225,15.5,19.5,0,-1.708,-1.396,-1.251,-0.638,-0.024,-0.469,-0.81
104,226,3,6.1,0,-0.236,-0.265,-0.302,-0.12,0.59,0.057,-0.076
104,227,6.1,8.9,0,-0.683,-0.516,-0.466,-0.225,0.399,-0.053,-0.216
104,228,7.9,10.7,0,-1.091,-0.699,-0.535,-0.304,0.328,-0.123,-0.297
104,229,12.9,15.3,0,-1.513,-0.987,-0.75,-0.499,0.128,-0.321,-0.574
104,230,135.2,164.9,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,231,505.2,539.9,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,232,1672.2,1869.3,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,233,1655.2,1796.6,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,234,31.3,174.3,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,235,7555.2,8219.9,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
104,236,8055.2,8819.9,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
105,1,37.6,44.7,0,-4.508,-3.011,-2.177,-1.553,-0.941,-1.296,-2.086
105,2,37.9,45.5,0,-5.225,-3.229,-2.242,-1.568,-0.956,-1.309,-2.091
105,3,41.3,52.1,0,-5.721,-3.624,-2.479,-1.752,-1.157,-1.508,-2.37
105,4,45,51.6,0,-6.371,-3.715,-2.456,-1.717,-1.204,-1.553,-2.442
105,5,39.3,46.8,0,-5.476,-3.402,-2.293,-1.592,-1.008,-1.356,-2.166
105,6,40.5,45.8,0,-6.337,-3.437,-2.243,-1.568,-1.008,-1.359,-2.173
105,7,41.9,44.8,0,-5.442,-3.312,-2.176,-1.492,-1.002,-1.358,-2.182
105,8,43.1,48.4,0,-5.674,-3.515,-2.327,-1.588,-1.103,-1.462,-2.323
105,9,42.2,47.1,0,-5.531,-3.398,-2.242,-1.53,-1.044,-1.406,-2.245
105,10,39.2,43.5,0,-5.96,-3.217,-2.111,-1.431,-0.941,-1.296,-2.09
105,11,34.5,42.1,0,-4.206,-2.778,-2.032,-1.433,-0.821,-1.178,-1.923
105,12,33.8,41.4,0,-4.806,-2.965,-2.099,-1.442,-0.831,-1.184,-1.923
105,13,35.5,44.9,0,-5.404,-3.187,-2.192,-1.507,-0.901,-1.251,-2.02
105,14,31.6,39.7,0,-4.719,-2.794,-1.973,-1.333,-0.72,-1.073,-1.792
105,15,32.9,43,0,-5.333,-3.029,-2.093,-1.416,-0.806,-1.159,-1.885
105,16,30.3,40.8,0,-5.217,-2.841,-1.983,-1.308,-0.695,-1.051,-1.748
105,17,37,40.1,0,-5.044,-3.025,-1.887,-1.331,-0.849,-1.207,-1.974
105,18,34.2,37.3,0,-4.828,-2.656,-1.497,-1.175,-0.692,-1.05,-1.758
105,19,37,40,0,-5.28,-2.954,-1.936,-1.309,-0.821,-1.181,-1.933
105,20,35.5,41,0,-5.376,-2.97,-1.777,-1.344,-0.829,-1.187,-2.01
105,21,33.2,35.4,0.021,-4.91,-2.616,-1.554,-1.142,-0.658,-1.015,-1.72
105,22,33.9,37.5,0,-5.126,-2.764,-1.807,-1.213,-0.729,-1.087,-1.822
105,23,31,32.9,0.107,-4.065,-2.388,-1.317,-1.053,-0.564,-0.925,-1.598
105,24,27.7,30.9,0.028,-3.495,-2.166,-1.253,-1.011,-0.428,-0.81,-1.43
105,25,30.6,33.6,0.006,-3.864,-2.409,-1.503,-1.118,-0.566,-0.943,-1.614
105,26,32.3,36.7,0,-4.267,-2.589,-1.68,-1.212,-0.646,-1.026,-1.717
105,27,29,31.1,0,-4.008,-2.29,-1.51,-1.077,-0.48,-0.863,-1.494
105,28,33.5,39.9,0,-4.804,-2.723,-1.639,-1.327,-0.709,-1.094,-1.797
105,29,26.6,34.5,0,-4.709,-2.539,-1.77,-1.147,-0.535,-0.891,-1.534
105,30,26.3,35.6,0,-4.682,-2.537,-1.783,-1.137,-0.523,-0.886,-1.52
105,31,28.2,38.5,0,-5.022,-2.687,-1.851,-1.208,-0.591,-0.953,-1.616
105,32,24.4,31.7,0,-4.428,-2.356,-1.647,-1.041,-0.426,-0.787,-1.387
105,33,21.8,26.6,0,-4.006,-2.136,-1.496,-0.905,-0.29,-0.656,-1.204
105,34,20.5,26.1,0,-3.414,-2.042,-1.493,-0.885,-0.268,-0.648,-1.236
105,35,20.9,27.8,0,-3.489,-1.829,-1.063,-0.824,-0.205,-0.592,-1.131
105,36,23.3,30.1,0,-3.741,-1.935,-1.043,-0.91,-0.291,-0.678,-1.227
105,37,26.6,32.6,0,-4.157,-2.154,-1.24,-1.017,-0.401,-0.785,-1.388
105,38,24.6,33.5,0,-4.254,-2.252,-1.274,-1.077,-0.46,-0.846,-1.469
105,39,31.1,35.4,0,-4.901,-2.473,-1.496,-1.168,-0.547,-0.936,-1.7
105,40,23.6,27,0.048,-3.322,-1.878,-1.03,-0.806,-0.289,-0.652,-1.211
105,41,25.1,28.6,0,-3.814,-2.023,-1.266,-0.937,-0.319,-0.703,-1.271
105,42,23.1,26.2,0,-3.493,-1.864,-1.099,-0.852,-0.235,-0.621,-1.164
105,43,20.6,24.2,0,-3.173,-1.678,-0.871,-0.777,-0.159,-0.546,-1.062
105,44,18.9,22.9,0.092,-3.024,-1.582,-0.805,-0.65,-0.094,-0.473,-0.966
105,45,19.4,25.5,0.003,-3.088,-1.661,-0.887,-0.73,-0.146,-0.527,-1.032
105,46,24,30.4,0.001,-3.84,-2.017,-1.137,-0.917,-0.318,-0.702,-1.264
105,47,20.7,29.8,0.01,-3.968,-2.076,-1.189,-0.901,-0.282,-0.659,-1.208
105,48,22,29.8,0,-3.958,-2.167,-1.348,-0.916,-0.299,-0.678,-1.227
105,49,20.9,25.7,0,-3.933,-2.116,-1.5,-0.889,-0.275,-0.643,-1.172
105,50,18.6,24,0,-3.356,-1.917,-1.392,-0.787,-0.17,-0.548,-1.04
105,51,16.4,21.7,0,-3.072,-1.781,-1.324,-0.7,-0.083,-0.463,-0.94
105,52,18.8,23.2,0,-3.195,-1.862,-1.349,-0.776,-0.161,-0.538,-1.044
105,53,16,22.1,0,-2.707,-1.639,-1.255,-0.673,-0.058,-0.477,-0.93
105,54,14.3,20.4,0,-2.521,-1.536,-1.167,-0.616,0.004,-0.422,-0.859
105,55,14.6,19.6,0,-1.977,-1.375,-1.096,-0.587,0.039,-0.412,-0.819
105,56,13.4,17.8,0,-1.89,-1.265,-1,-0.528,0.1,-0.351,-0.735
105,57,12.8,18.4,0,-2.116,-1.371,-1.066,-0.555,0.07,-0.377,-0.803
105,58,12.2,16.5,0,-2.109,-1.209,-0.901,-0.476,0.152,-0.291,-0.655
105,59,16.5,21.5,0.009,-2.599,-1.38,-0.692,-0.494,-0.025,-0.382,-0.853
105,60,14.9,19.2,0.004,-2.277,-1.257,-0.73,-0.509,0.057,-0.358,-0.761
105,61,14.9,21.7,0,-2.768,-1.558,-1.032,-0.639,-0.021,-0.443,-0.877
105,62,15.6,22.5,0.002,-2.919,-1.696,-1.015,-0.616,-0.053,-0.429,-0.889
105,63,17.4,22.4,0,-2.916,-1.494,-0.794,-0.664,-0.045,-0.434,-0.895
105,64,15.7,20.6,0,-2.591,-1.378,-0.877,-0.598,0.031,-0.407,-0.785
105,65,13.1,17.3,0,-2.33,-1.302,-0.963,-0.593,0.037,-0.404,-0.8
105,66,12.7,16.5,0,-2.559,-1.321,-0.921,-0.582,0.045,-0.395,-0.796
105,67,18.4,25.7,0,-3.418,-1.818,-1.261,-0.826,-0.198,-0.638,-1.129
105,68,13.5,18.4,0,-2.299,-1.346,-1.035,-0.536,0.092,-0.356,-0.732
105,69,13.7,22.8,0,-2.314,-1.408,-1.088,-0.608,0.02,-0.427,-0.845
105,70,10.2,16.3,0,-1.475,-0.926,-0.749,-0.422,0.216,-0.236,-0.551
105,71,9.3,15.3,0,-1.539,-0.876,-0.685,-0.392,0.246,-0.205,-0.542
105,72,8.1,12.2,0,-1.412,-0.814,-0.642,-0.337,0.305,-0.149,-0.464
105,73,10.5,15.1,0,-1.709,-0.987,-0.764,-0.418,0.218,-0.231,-0.565
105,74,9.6,14.7,0,-1.502,-0.875,-0.676,-0.365,0.27,-0.178,-0.506
105,75,8.5,12.8,0,-1.221,-0.741,-0.603,-0.315,0.323,-0.129,-0.413
105,76,8.1,13.1,0,-1.232,-0.727,-0.57,-0.311,0.324,-0.128,-0.458
105,77,6.2,11.1,0,-0.9,-0.58,-0.497,-0.234,0.408,-0.051,-0.38
105,78,6.4,11.5,0,-0.956,-0.57,-0.478,-0.242,0.399,-0.056,-0.352
105,79,8.7,13.7,0,-1.368,-0.798,-0.615,-0.327,0.305,-0.145,-0.457
105,80,7,12.7,0,-1.085,-0.658,-0.531,-0.267,0.371,-0.079,-0.337
105,81,10.4,16.1,0,-1.848,-1.039,-0.775,-0.425,0.211,-0.234,-0.571
105,82,17.2,23,0,-3.06,-1.553,-1.075,-0.723,-0.094,-0.535,-0.988
105,83,13.1,19.5,0,-1.895,-1.149,-0.863,-0.539,0.093,-0.356,-0.728
105,84,9,15.7,0,-1.293,-0.807,-0.643,-0.37,0.271,-0.18,-0.444
105,85,5,10.4,0,-0.636,-0.449,-0.404,-0.184,0.467,0,-0.271
105,86,9.1,15.7,0,-1.224,-0.919,-0.766,-0.44,0.199,-0.264,-0.763
105,87,7.6,14.5,0,-0.949,-0.71,-0.586,-0.34,0.306,-0.156,-0.425
105,88,5,12,0,-0.433,-0.447,-0.413,-0.207,0.457,-0.022,-0.257
105,89,5.9,12.4,0,-0.585,-0.522,-0.469,-0.249,0.401,-0.065,-0.331
105,90,4.3,10.8,0,-0.294,-0.343,-0.342,-0.164,0.5,0.022,-0.225
105,91,5.7,12.4,0,-1.045,-0.68,-0.628,-0.318,0.332,-0.133,-0.454
105,92,2.7,6.8,0,0.208,-0.133,-0.191,-0.067,0.719,0.133,-0.013
105,93,2.6,7,0,0.286,-0.057,-0.16,-0.049,0.801,0.149,-0.057
105,94,2.6,7,0,0.031,-0.117,-0.209,-0.065,0.762,0.134,-0.117
105,95,4,8.2,0,-0.473,-0.308,-0.344,-0.137,0.547,0.051,-0.197
105,96,2.3,5.3,0,-0.296,-0.117,-0.264,-0.086,0.72,0.116,-0.107
105,97,4.2,10,0,-1.099,-0.813,-0.714,-0.322,0.357,-0.127,-0.461
105,98,5.1,9.1,0,-0.687,-0.429,-0.411,-0.181,0.478,0.004,-0.242
105,99,8.4,12.9,0,-1.297,-0.741,-0.591,-0.316,0.321,-0.131,-0.426
105,100,7.2,11.5,0,-1.08,-0.633,-0.527,-0.262,0.379,-0.079,-0.348
105,101,7.8,14.9,0,-1.231,-0.714,-0.603,-0.322,0.32,-0.137,-0.42
105,102,9.8,20.1,0,-1.791,-1.011,-0.8,-0.477,0.165,-0.283,-0.61
105,103,2.2,6.7,0,-0.661,-0.73,-0.592,-0.278,0.575,-0.082,-0.264
105,104,3.9,7.4,0,-0.259,-0.284,-0.277,-0.13,0.546,0.058,-0.144
105,105,1.7,4.3,0,0.43,0.034,-0.059,-0.024,0.973,0.229,0.004
105,106,2.3,5.9,0,0.242,-0.069,-0.11,-0.02,0.833,0.18,0.017
105,107,3.2,7.5,0,-0.119,-0.212,-0.217,-0.083,0.65,0.103,-0.073
105,108,5.3,10.5,0,-0.614,-0.468,-0.388,-0.2,0.453,-0.014,-0.263
105,109,7.4,13.6,0,-1.053,-0.691,-0.542,-0.299,0.346,-0.112,-0.395
105,110,10.6,17.9,0,-1.57,-0.986,-0.741,-0.457,0.184,-0.268,-0.599
105,111,11.2,16.5,0,-1.634,-0.953,-0.679,-0.44,0.195,-0.239,-0.6
105,112,8.1,13.4,0,-1.095,-0.702,-0.525,-0.313,0.32,-0.109,-0.435
105,113,6.9,11.1,0,-0.787,-0.548,-0.42,-0.253,0.39,-0.07,-0.353
105,114,9.3,13.8,0,-1.207,-0.768,-0.557,-0.354,0.282,-0.168,-0.479
105,115,14,19.2,0,-1.854,-1.156,-0.794,-0.535,0.086,-0.31,-0.732
105,116,10,14.3,0,-1.155,-0.794,-0.591,-0.382,0.256,-0.199,-0.538
105,117,11.7,16.4,0,-1.677,-1.022,-0.723,-0.446,0.18,-0.236,-0.609
105,118,12.1,17,0,-1.364,-0.911,-0.658,-0.458,0.174,-0.277,-0.633
105,119,18.4,24.7,0.347,-2.81,-1.599,-0.909,-0.719,-0.122,-0.508,-0.998
105,120,13.4,19.6,0,-1.922,-1.162,-0.814,-0.527,0.1,-0.32,-0.726
105,121,19.2,24.3,1.222,-2.74,-1.596,-0.875,-0.701,-0.131,-0.526,-1
105,122,19.6,23.4,0,-2.658,-1.616,-1.077,-0.771,-0.142,-0.578,-1.06
105,123,15.8,19.4,0,-1.783,-1.178,-0.818,-0.592,0.037,-0.413,-0.817
105,124,14.3,18.6,0,-1.591,-1.072,-0.758,-0.538,0.091,-0.355,-0.735
105,125,13.4,17.2,0,-1.7,-1.057,-0.732,-0.505,0.122,-0.325,-0.692
105,126,16.1,21.8,0,-2.421,-1.376,-0.937,-0.66,-0.032,-0.475,-0.924
105,127,15.1,21.1,0,-2.427,-1.282,-0.86,-0.609,0.022,-0.42,-0.831
105,128,14.7,21.3,0,-1.831,-1.177,-0.831,-0.59,0.039,-0.411,-0.821
105,129,14.1,19.4,0,-1.868,-1.123,-0.777,-0.55,0.078,-0.369,-0.745
105,130,11.7,20.3,0,-1.898,-1.127,-0.818,-0.538,0.085,-0.356,-0.739
105,131,8.4,15.7,0,-1.234,-0.777,-0.584,-0.372,0.266,-0.18,-0.508
105,132,6.1,11,0,-0.817,-0.535,-0.412,-0.229,0.4,-0.047,-0.313
105,133,6.9,14.4,0,-1.407,-0.881,-0.688,-0.371,0.257,-0.183,-0.504
105,134,9.4,16.7,0,-1.363,-0.879,-0.673,-0.392,0.245,-0.207,-0.533
105,135,9.3,14.2,0,-1.248,-0.802,-0.611,-0.357,0.282,-0.172,-0.455
105,136,10.7,16.2,0,-1.371,-0.908,-0.69,-0.427,0.212,-0.242,-0.577
105,137,11.8,17.1,0,-1.689,-1.011,-0.761,-0.469,0.167,-0.284,-0.648
105,138,15,19.8,0,-2.228,-1.315,-0.944,-0.624,0.008,-0.44,-0.842
105,139,15.5,20,0,-2.268,-1.34,-0.961,-0.638,-0.009,-0.455,-0.881
105,140,17.6,21.5,0,-2.559,-1.456,-1.023,-0.687,-0.057,-0.504,-0.931
105,141,14.6,19.4,0,-2.116,-1.269,-0.922,-0.591,0.038,-0.41,-0.801
105,142,17.2,22.4,0,-2.526,-1.485,-1.058,-0.699,-0.069,-0.517,-0.96
105,143,17.2,21.7,0,-2.679,-1.467,-1.016,-0.696,-0.066,-0.511,-0.937
105,144,17.7,23,0,-2.577,-1.483,-1.041,-0.726,-0.098,-0.543,-0.976
105,145,19.1,25.5,0,-3.172,-1.67,-1.15,-0.808,-0.178,-0.621,-1.088
105,146,18.8,23.9,0,-3.111,-1.622,-1.113,-0.773,-0.143,-0.586,-1.049
105,147,12.8,17.8,0,-2.044,-1.148,-0.817,-0.501,0.131,-0.314,-0.664
105,148,16,21.8,0,-2.599,-1.438,-1.012,-0.647,-0.015,-0.461,-0.843
105,149,16.5,22.1,0,-2.662,-1.442,-1.008,-0.641,-0.013,-0.453,-0.833
105,150,13.9,19,0,-2.178,-1.245,-0.884,-0.542,0.087,-0.357,-0.734
105,151,12.6,17.4,0,-1.982,-1.128,-0.802,-0.49,0.143,-0.306,-0.665
105,152,11.3,15.8,0,-1.668,-0.967,-0.671,-0.424,0.209,-0.228,-0.575
105,153,13.8,18.7,0,-2.201,-1.196,-0.76,-0.544,0.087,-0.356,-0.745
105,154,17.3,21.9,0.963,-2.848,-1.543,-0.736,-0.657,-0.114,-0.528,-1.002
105,155,64.9,75,0,-10.55,-5.298,-3.471,-2.565,-2.08,-2.437,-3.639
105,156,52.8,58.8,0,-8.625,-4.478,-3.01,-2.173,-1.585,-1.931,-2.862
105,157,53.3,56,0,-8.187,-4.018,-2.565,-1.849,-1.365,-1.721,-2.669
105,158,50.5,51.9,0,-7.626,-3.948,-2.512,-1.827,-1.341,-1.696,-2.588
105,159,55.2,58.4,0,-7.569,-4.308,-2.772,-2.038,-1.552,-1.909,-2.919
105,160,51.1,54.6,0,-7.475,-4,-2.574,-1.879,-1.395,-1.751,-2.694
105,161,46,49.3,0,-7.195,-3.729,-2.411,-1.735,-1.25,-1.607,-2.509
105,162,44.9,48.4,0,-6.255,-3.523,-2.286,-1.609,-1.127,-1.486,-2.339
105,163,44.4,51.3,0,-6.904,-3.548,-2.305,-1.645,-1.127,-1.49,-2.347
105,164,41.2,48,0,-6.21,-3.388,-2.259,-1.645,-1.027,-1.405,-2.228
105,165,41.4,52.6,0,-6.939,-3.711,-2.492,-1.808,-1.193,-1.571,-2.411
105,166,39.3,42.5,0,-6.471,-3.211,-2.075,-1.446,-0.961,-1.317,-2.116
105,167,36,39.1,0,-5.843,-2.903,-1.878,-1.279,-0.794,-1.151,-1.902
105,168,42,46.8,0,-6.769,-3.379,-2.199,-1.504,-1.02,-1.375,-2.203
105,169,39.3,42.1,0,-5.07,-3.133,-2.064,-1.393,-0.91,-1.269,-2.059
105,170,30.3,34,0,-4.31,-2.42,-1.438,-1.155,-0.539,-0.925,-1.565
105,171,24.7,31.3,0,-4.079,-2.128,-1.205,-0.973,-0.355,-0.735,-1.286
105,172,25.6,33.1,0,-4.629,-2.471,-1.695,-1.084,-0.472,-0.838,-1.45
105,173,31.9,39.3,0,-5.517,-2.812,-1.692,-1.338,-0.724,-1.098,-1.792
105,174,32.6,36.8,0.011,-4.972,-2.542,-1.487,-1.239,-0.621,-1.005,-1.678
105,175,28.8,31.6,0,-4.719,-2.339,-1.356,-1.121,-0.504,-0.885,-1.517
105,176,36.3,44.2,0,-5.768,-2.945,-1.75,-1.416,-0.798,-1.181,-1.92
105,177,51.3,61.7,0,-8.011,-4.422,-2.955,-2.142,-1.559,-1.933,-2.94
105,178,45,58.1,0,-7.591,-3.999,-2.686,-1.956,-1.337,-1.715,-2.666
105,179,31.4,38.8,0,-5.195,-2.64,-1.747,-1.25,-0.632,-1.013,-1.694
105,180,35.2,46.8,0,-6.015,-3.165,-1.975,-1.468,-0.845,-1.241,-1.978
105,181,36.6,50.6,0,-6.34,-3.409,-2.091,-1.566,-0.946,-1.337,-2.115
105,182,39.6,58.4,0,-7.446,-3.89,-2.423,-1.752,-1.125,-1.545,-2.37
105,183,30.3,47.3,0,-6.435,-3.584,-2.617,-1.487,-0.858,-1.298,-2.009
105,184,22.9,28.9,0,-3.889,-2.079,-1.438,-1.01,-0.38,-0.816,-1.342
105,185,20.7,25.2,0,-3.157,-1.738,-1.197,-0.832,-0.203,-0.647,-1.118
105,186,23.3,27.6,0,-3.807,-1.972,-1.343,-0.943,-0.316,-0.757,-1.28
105,187,22.3,29.3,0,-3.684,-1.945,-1.349,-0.92,-0.29,-0.731,-1.309
105,188,20.4,28.7,0,-3.427,-1.839,-1.245,-0.85,-0.225,-0.662,-1.142
105,189,29.6,42.9,0.098,-5.169,-2.797,-1.858,-1.376,-0.753,-1.191,-1.84
105,190,24.7,30.2,1.079,-4.231,-2.166,-1.115,-0.905,-0.438,-0.827,-1.349
105,191,23.7,26.7,0.385,-3.547,-1.917,-0.982,-0.808,-0.304,-0.707,-1.263
105,192,17.2,21.5,0,-2.736,-1.477,-1.024,-0.699,-0.069,-0.516,-0.942
105,193,44.3,60.9,0,-5.459,-2.88,-1.932,-1.425,-0.8,-1.241,-1.929
105,194,49,55.2,0,-9.697,-4.838,-3.177,-2.127,-1.497,-1.939,-2.871
105,195,38.7,42.2,0,-7.062,-3.495,-2.283,-1.74,-1.111,-1.551,-2.346
105,196,49.4,54.9,0,-6.795,-3.487,-2.323,-1.756,-1.129,-1.579,-2.391
105,197,37.4,44,0,-6.549,-3.398,-2.26,-1.642,-1.014,-1.445,-2.187
